EFO_ID,DISEASE_TRAIT,ACCESSION_ID,N,N_num,HAS_SUM_STATS,HARMONISED_FILE_URL,N_gt_10k,download,download_cmd,download_cmd2,trait
EFO_0004530,Triacylglycerol_46_4_[M+NH4]1+_levels,GCST90060362,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060362/harmonised/34503513-GCST90060362-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060362/harmonised/34503513-GCST90060362-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060362/harmonised/34503513-GCST90060362-EFO_0004530.h.tsv.gz,Triacylglycerol_46_4_[M+NH4]1+_levels_GCST90060362
EFO_0004530,Triacylglycerol_46_5_[M+NH4]1+_levels,GCST90060356,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060356/harmonised/34503513-GCST90060356-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060356/harmonised/34503513-GCST90060356-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060356/harmonised/34503513-GCST90060356-EFO_0004530.h.tsv.gz,Triacylglycerol_46_5_[M+NH4]1+_levels_GCST90060356
EFO_0004530,Triacylglycerol_47_1_[M+NH4]1+_levels,GCST90060396,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060396/harmonised/34503513-GCST90060396-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060396/harmonised/34503513-GCST90060396-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060396/harmonised/34503513-GCST90060396-EFO_0004530.h.tsv.gz,Triacylglycerol_47_1_[M+NH4]1+_levels_GCST90060396
EFO_0004530,Triacylglycerol_47_4_[M+NH4]1+_levels,GCST90060391,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060391/harmonised/34503513-GCST90060391-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060391/harmonised/34503513-GCST90060391-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060391/harmonised/34503513-GCST90060391-EFO_0004530.h.tsv.gz,Triacylglycerol_47_4_[M+NH4]1+_levels_GCST90060391
EFO_0004530,Triacylglycerol_49_1_[M+NH4]1+_levels,GCST90060453,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060453/harmonised/34503513-GCST90060453-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060453/harmonised/34503513-GCST90060453-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060453/harmonised/34503513-GCST90060453-EFO_0004530.h.tsv.gz,Triacylglycerol_49_1_[M+NH4]1+_levels_GCST90060453
EFO_0004530,Triacylglycerol_49_2_[M+NH4]1+_levels,GCST90060448,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060448/harmonised/34503513-GCST90060448-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060448/harmonised/34503513-GCST90060448-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060448/harmonised/34503513-GCST90060448-EFO_0004530.h.tsv.gz,Triacylglycerol_49_2_[M+NH4]1+_levels_GCST90060448
EFO_0004530,Triacylglycerol_49_3_[M+NH4]1+_levels,GCST90060443,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060443/harmonised/34503513-GCST90060443-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060443/harmonised/34503513-GCST90060443-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060443/harmonised/34503513-GCST90060443-EFO_0004530.h.tsv.gz,Triacylglycerol_49_3_[M+NH4]1+_levels_GCST90060443
EFO_0004530,Triacylglycerol_49_4_[M+NH4]1+_levels,GCST90060440,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060440/harmonised/34503513-GCST90060440-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060440/harmonised/34503513-GCST90060440-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060440/harmonised/34503513-GCST90060440-EFO_0004530.h.tsv.gz,Triacylglycerol_49_4_[M+NH4]1+_levels_GCST90060440
EFO_0004530,Triacylglycerol_49_5_[M+NH4]1+_levels,GCST90060438,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060438/harmonised/34503513-GCST90060438-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060438/harmonised/34503513-GCST90060438-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060438/harmonised/34503513-GCST90060438-EFO_0004530.h.tsv.gz,Triacylglycerol_49_5_[M+NH4]1+_levels_GCST90060438
EFO_0004530,Triacylglycerol_50_0_[M+NH4]1+_levels,GCST90060484,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060484/harmonised/34503513-GCST90060484-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060484/harmonised/34503513-GCST90060484-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060484/harmonised/34503513-GCST90060484-EFO_0004530.h.tsv.gz,Triacylglycerol_50_0_[M+NH4]1+_levels_GCST90060484
EFO_0004530,Triacylglycerol_51_1_[M+NH4]1+_levels,GCST90060500,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060500/harmonised/34503513-GCST90060500-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060500/harmonised/34503513-GCST90060500-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060500/harmonised/34503513-GCST90060500-EFO_0004530.h.tsv.gz,Triacylglycerol_51_1_[M+NH4]1+_levels_GCST90060500
EFO_0004530,Triacylglycerol_51_2_[M+NH4]1+_levels,GCST90060497,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060497/harmonised/34503513-GCST90060497-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060497/harmonised/34503513-GCST90060497-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060497/harmonised/34503513-GCST90060497-EFO_0004530.h.tsv.gz,Triacylglycerol_51_2_[M+NH4]1+_levels_GCST90060497
EFO_0004530,Triacylglycerol_51_3_[M+NH4]1+_levels,GCST90060494,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060494/harmonised/34503513-GCST90060494-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060494/harmonised/34503513-GCST90060494-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060494/harmonised/34503513-GCST90060494-EFO_0004530.h.tsv.gz,Triacylglycerol_51_3_[M+NH4]1+_levels_GCST90060494
EFO_0004530,Triacylglycerol_51_4_[M+NH4]1+_levels,GCST90060491,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060491/harmonised/34503513-GCST90060491-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060491/harmonised/34503513-GCST90060491-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060491/harmonised/34503513-GCST90060491-EFO_0004530.h.tsv.gz,Triacylglycerol_51_4_[M+NH4]1+_levels_GCST90060491
EFO_0004530,Triacylglycerol_52_0_[M+NH4]1+_levels,GCST90060517,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060517/harmonised/34503513-GCST90060517-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060517/harmonised/34503513-GCST90060517-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060517/harmonised/34503513-GCST90060517-EFO_0004530.h.tsv.gz,Triacylglycerol_52_0_[M+NH4]1+_levels_GCST90060517
EFO_0004530,Triacylglycerol_53_2_[M+NH4]1+_levels,GCST90060531,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060531/harmonised/34503513-GCST90060531-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060531/harmonised/34503513-GCST90060531-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060531/harmonised/34503513-GCST90060531-EFO_0004530.h.tsv.gz,Triacylglycerol_53_2_[M+NH4]1+_levels_GCST90060531
EFO_0004530,Triacylglycerol_53_3_[M+NH4]1+_levels,GCST90060528,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060528/harmonised/34503513-GCST90060528-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060528/harmonised/34503513-GCST90060528-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060528/harmonised/34503513-GCST90060528-EFO_0004530.h.tsv.gz,Triacylglycerol_53_3_[M+NH4]1+_levels_GCST90060528
EFO_0004530,Triacylglycerol_53_4_[M+NH4]1+_levels,GCST90060524,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060524/harmonised/34503513-GCST90060524-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060524/harmonised/34503513-GCST90060524-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060524/harmonised/34503513-GCST90060524-EFO_0004530.h.tsv.gz,Triacylglycerol_53_4_[M+NH4]1+_levels_GCST90060524
EFO_0004530,Triacylglycerol_53_5_[M+NH4]1+_levels,GCST90060520,"13,814 British ancestry individuals",13814,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060520/harmonised/34503513-GCST90060520-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060520/harmonised/34503513-GCST90060520-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90060001-GCST90061000/GCST90060520/harmonised/34503513-GCST90060520-EFO_0004530.h.tsv.gz,Triacylglycerol_53_5_[M+NH4]1+_levels_GCST90060520
EFO_0004530,Triglyceride_levels_UKB_data_field_30870,GCST90014014,"389,562 British ancestry individuals",389562,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90014001-GCST90015000/GCST90014014/harmonised/34017140-GCST90014014-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90014001-GCST90015000/GCST90014014/harmonised/34017140-GCST90014014-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90014001-GCST90015000/GCST90014014/harmonised/34017140-GCST90014014-EFO_0004530.h.tsv.gz,Triglyceride_levels_UKB_data_field_30870_GCST90014014
EFO_0004530,Total_triglycerides_levels,GCST90092992,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092992/harmonised/35213538-GCST90092992-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092992/harmonised/35213538-GCST90092992-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092992/harmonised/35213538-GCST90092992-EFO_0004530.h.tsv.gz,Total_triglycerides_levels_GCST90092992
EFO_0004530,Triglycerides,GCST90018755,"111,667 East Asian ancestry individuals",111667,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018755/harmonised/34594039-GCST90018755-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018755/harmonised/34594039-GCST90018755-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018755/harmonised/34594039-GCST90018755-EFO_0004530.h.tsv.gz,Triglycerides_GCST90018755
EFO_0004530,Triglycerides,GCST90018975,"343,992 European ancestry individuals, 111,667 East Asian ancestry individuals",455659,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018975/harmonised/34594039-GCST90018975-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018975/harmonised/34594039-GCST90018975-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018975/harmonised/34594039-GCST90018975-EFO_0004530.h.tsv.gz,Triglycerides_GCST90018975
EFO_0004530,Waist_hip_ratio_and_triglycerides_pairwise,GCST011326,"393,171 European ancestry individuals, 11,333 East Asian, South Asian, Hispanic and African American ancestry individuals ",404504,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST011001-GCST012000/GCST011326/harmonised/33619380-GCST011326-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST011001-GCST012000/GCST011326/harmonised/33619380-GCST011326-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST011001-GCST012000/GCST011326/harmonised/33619380-GCST011326-EFO_0004530.h.tsv.gz,Waist_hip_ratio_and_triglycerides_pairwise_GCST011326
EFO_0004530,Triglyceride_levels_in_very_large_HDL,GCST90093014,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093014/harmonised/35213538-GCST90093014-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093014/harmonised/35213538-GCST90093014-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093014/harmonised/35213538-GCST90093014-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_very_large_HDL_GCST90093014
EFO_0004530,Triglyceride_levels_in_very_large_VLDL,GCST90093026,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093026/harmonised/35213538-GCST90093026-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093026/harmonised/35213538-GCST90093026-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093026/harmonised/35213538-GCST90093026-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_very_large_VLDL_GCST90093026
EFO_0004530,Triglyceride_levels_in_very_small_VLDL,GCST90093038,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093038/harmonised/35213538-GCST90093038-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093038/harmonised/35213538-GCST90093038-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093038/harmonised/35213538-GCST90093038-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_very_small_VLDL_GCST90093038
EFO_0004530,Triglyceride_levels_in_VLDL,GCST90093003,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093003/harmonised/35213538-GCST90093003-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093003/harmonised/35213538-GCST90093003-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90093001-GCST90094000/GCST90093003/harmonised/35213538-GCST90093003-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_VLDL_GCST90093003
EFO_0004530,Triglyceride_levels_in_small_HDL,GCST90092954,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092954/harmonised/35213538-GCST90092954-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092954/harmonised/35213538-GCST90092954-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092954/harmonised/35213538-GCST90092954-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_small_HDL_GCST90092954
EFO_0004530,Triglyceride_levels_in_small_LDL,GCST90092966,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092966/harmonised/35213538-GCST90092966-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092966/harmonised/35213538-GCST90092966-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092966/harmonised/35213538-GCST90092966-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_small_LDL_GCST90092966
EFO_0004530,Triglyceride_levels_in_small_VLDL,GCST90092978,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092978/harmonised/35213538-GCST90092978-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092978/harmonised/35213538-GCST90092978-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092978/harmonised/35213538-GCST90092978-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_small_VLDL_GCST90092978
EFO_0004530,Triglyceride_levels_in_large_VLDL,GCST90092878,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092878/harmonised/35213538-GCST90092878-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092878/harmonised/35213538-GCST90092878-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092878/harmonised/35213538-GCST90092878-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_large_VLDL_GCST90092878
EFO_0004530,Triglyceride_levels_in_LDL,GCST90092890,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092890/harmonised/35213538-GCST90092890-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092890/harmonised/35213538-GCST90092890-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092890/harmonised/35213538-GCST90092890-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_LDL_GCST90092890
EFO_0004530,Triglyceride_levels_in_medium_HDL,GCST90092902,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092902/harmonised/35213538-GCST90092902-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092902/harmonised/35213538-GCST90092902-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092902/harmonised/35213538-GCST90092902-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_medium_HDL_GCST90092902
EFO_0004530,Triglyceride_levels_in_medium_LDL,GCST90092914,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092914/harmonised/35213538-GCST90092914-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092914/harmonised/35213538-GCST90092914-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092914/harmonised/35213538-GCST90092914-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_medium_LDL_GCST90092914
EFO_0004530,Triglyceride_levels_in_medium_VLDL,GCST90092926,"115,082 European ancestry individuals",115082,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092926/harmonised/35213538-GCST90092926-EFO_0004530.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092926/harmonised/35213538-GCST90092926-EFO_0004530.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90092001-GCST90093000/GCST90092926/harmonised/35213538-GCST90092926-EFO_0004530.h.tsv.gz,Triglyceride_levels_in_medium_VLDL_GCST90092926
